Gene,t_stat,p_value,log2FC,p_adj,group
SEC31A,-2.3994354389928687,0.019126371498722566,-0.20674826208090025,0.04675634121475765,NS
CCL1,2.4436883693662383,0.019158789492097608,0.1532702828465799,0.046830886006396885,NS
RAD23B,2.396784304366446,0.019178005330143282,0.22218310566866428,0.046871402018234254,NS
BAX,2.397571198513058,0.01917921685147833,0.34038939732906304,0.046871402018234254,NS
PDZD9,-2.4131250301017526,0.019183215937538817,-0.3099060262026685,0.04687646782367152,NS
LOC100996447,2.410398617990695,0.019186121615859215,0.21471049581719304,0.04687886100838854,NS
PPIEL,-2.3963612238687553,0.019196306712886062,-0.4033267953203361,0.046899038265715814,NS
FAM83A-AS1,2.4072992655305243,0.01919836708244903,0.1461643941124853,0.04689936371396101,NS
CHRNA9,2.4134826338486524,0.01920132044372129,0.03246836910070727,0.046901870352143056,NS
ANKRD20A12P,-2.4000077358148704,0.019215492086912114,-0.48756867817283234,0.0469317759360792,NS
NEDD4,2.403236225001705,0.019227572222393144,0.31526942643050493,0.04695656774753232,NS
SCFD1,-2.399086161123097,0.019257729497500452,-0.19545332677563199,0.04702077907606812,NS
SYT3,2.4084711169752957,0.01925687315271369,0.17019165575124293,0.04702077907606812,NS
HIST1H3H,2.396936331845762,0.019300113016027555,1.272608212515598,0.047119537555983804,Up
G6PC,-2.4341252655410446,0.019307686279543133,-0.22144266163324433,0.047133298555417966,NS
ATP5EP2,2.4003436989351465,0.019313781277871603,0.8493256560424473,0.04714344846321799,NS
SEP15,2.3962618066714008,0.01931936317086359,0.3280960528300101,0.047147615536114754,NS
SMIM7,-2.3963394230729222,0.01931768605964839,-0.18243080911535614,0.047147615536114754,NS
PAFAH1B2,2.399061500631323,0.019338178890823843,0.19585721024825808,0.04718880191387637,NS
SLC6A2,-2.4330628007791217,0.019347189097236147,-0.0873969096936714,0.04720605513037286,NS
ASCL3,2.4046943713609865,0.01936654723290561,0.08956349614862628,0.0472485507228061,NS
VAV2,2.3970361603893933,0.01937817580662633,0.4243514026878703,0.04727218187951667,NS
TCTN1,2.4048818900081774,0.019404028575941316,0.31896888346577823,0.04733036005197083,NS
PRPSAP2,-2.3933655804490463,0.019405914390144847,-0.1930487368530338,0.04733036005197083,NS
NUDT15,2.3931153437992956,0.01941942265389668,0.409264413997632,0.04735855994641042,NS
IFNG-AS1,-2.399110374759581,0.01944822932436438,-0.4298238370583872,0.04742405900177671,NS
SAMM50,-2.3915540032827343,0.01946281830253536,-0.20585322645828175,0.047454878890942846,NS
MYBPC1,-2.3945458448722996,0.019464783667833826,-0.40022310142357875,0.047454916383530756,NS
LOC101928942,-2.414421412469642,0.01947636814306737,-0.03872248826369283,0.04747840279772489,NS
SERPINB7,2.392415682927366,0.01949707120100302,0.5520491703959219,0.04752411105244487,NS
STAC,-2.39668145444273,0.01952970246225219,-0.37469953348088647,0.04759888223549017,NS
CNEP1R1,-2.393930582562688,0.019534707167745646,-0.1869100835167843,0.04760631220050651,NS
APBA3,2.389981116056488,0.019553906079800912,0.21488080637017726,0.04764832866306549,NS
LOC388282,2.433945559980617,0.019565965864082692,0.04052428553412432,0.04767227475344324,NS
TXNL1,-2.3887282360020463,0.019567650908618693,-0.21252435831994987,0.04767227475344324,NS
EBLN3,2.3903211896906287,0.01959141442425326,0.24185389511524047,0.04772061469608921,NS
ARRDC1,2.388425393449242,0.019590421985779566,0.363835905936881,0.04772061469608921,NS
FGF23,2.4157057279401695,0.019599692674200312,0.06884716308299238,0.047736000892648,NS
CD84,-2.387677359806593,0.019649470963866652,-0.3414766053800493,0.04785244925214238,NS
LINCR-0001,-2.4112475230263097,0.019658027189784495,-0.26219156027296653,0.047868496066699566,NS
TBL1Y,-2.4432303313537815,0.01966904272942362,-0.1476249129612138,0.047890527650150394,NS
ZSCAN5A,-2.386731287306718,0.019678553030516736,-0.25379261234542705,0.04790889021114999,NS
SYT12,2.386829811137244,0.019687552519553835,0.23757605646017882,0.04792600561327019,NS
USP34,-2.386390118914904,0.01968982860970913,-0.3992373407148708,0.047926752255039146,NS
ZNF529-AS1,-2.3870446077627916,0.019705666183600333,-0.24685931217740742,0.04796050527493727,NS
CDH12,-2.4096081917604013,0.019716026290853,-0.12398849942580328,0.04798092158141985,NS
TET1,-2.405944174706988,0.019751511675348988,-0.7634350749255753,0.048062472565872705,NS
NCOA2,-2.3849708097862887,0.01975597822011418,-0.3334397464613419,0.04806410467764218,NS
MFSD2B,-2.4058144528869096,0.019758107461995907,-0.048469550912381004,0.04806410467764218,NS
APOA1BP,2.387412700532931,0.019757186667169312,0.35300311432381903,0.04806410467764218,NS
ZNF433,-2.38966113735521,0.019767893197507245,-0.35859037229551993,0.048083103333786736,NS
CCNT1,2.384958680452685,0.019785239932317608,0.3486168675899659,0.0481204876067241,NS
RIMBP2,-2.3901751201184114,0.01980815310402561,-0.12299298975564832,0.04817140141296765,NS
SDHAF2,-2.386296444718911,0.01982637247380605,-0.14640330229953413,0.04820607458512779,NS
PANK4,-2.388567064501985,0.01982492750947126,-0.24452342986683462,0.04820607458512779,NS
ANXA7,-2.383561711344233,0.01983913815591913,-0.18440448505967577,0.04823229432192288,NS
MYBPHL,2.4127794493610626,0.019852925477505674,0.6022299675318283,0.04826099235047229,NS
TRAPPC1,-2.3861861191311227,0.01986057076684118,-0.19293198064577144,0.048274755311810524,NS
NPM2,2.390988176791873,0.019867909117162096,0.4355972955963505,0.04828776952714039,NS
ZNF622,-2.382818133698922,0.01992021205168947,-0.20583323986293678,0.04840974681045619,NS
ACP5,-2.3816948024108546,0.01992207488111106,-0.40762743714076954,0.04840974681045619,NS
FAM3D,-2.3836694085245,0.01994669923357056,-0.5252252279880469,0.04846474366495339,NS
C17orf100,2.383452213953712,0.019951529071793404,0.33038635331612753,0.04847163936220068,NS
CEBPB-AS1,-2.397254242771125,0.019954632182332947,-0.33252791194435005,0.048474339068601976,NS
FOXI2,-2.4006622728731086,0.019965722540327538,-0.05303516904691975,0.04849643913977552,NS
INAFM1,-2.380748295912705,0.019972840008107867,-0.26481238733877976,0.04850888567238653,NS
